Team,Season,Jersey Type,Design,Color,Brand,Sponsor,League,Nation,Rating,Worn By Player,Image 1,Image 2,Tournament won,Standing,Team Logo,,,,,
Delhi Capitals,2023,Home,Blue/Red,Blue,Wrogn,JSW,IPL,India,4.3/5,"David Warner, Mitchell Starc, Rishabh Pant",https://drive.google.com/file/d/1KHwujbk_o5PPKIpiwWuF3BIK7TIHhRwI/view?usp=sharing,,NO,9,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
Delhi Capitals,2022,Home,Blue/Red,Blue,Wrogn,JSW,IPL,India,4.3/5,"David Warner, Rishabh Pant, Axar Patel (capt)",https://drive.google.com/file/d/1ygZsqU4yM9OeTNEdaqEUBpvuOwsFlzky/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
Delhi Capitals,2021,Home,Blue/Red,Blue,Wrogn,JSW,IPL,India,4.3/5,"Shikhar Dhawan, Avesh Khan, Rishabh Pant",https://drive.google.com/file/d/1FTT3bhG6YCXG-jonrpQg-AyDFSsD2QO7/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
Delhi Capitals,2020,Home,Blue/Red,Blue,Sqad Gear,JSW,IPL,India,4.3/5,"Shikhar Dhawan, Kagiso Rabada, Anrich Nortje",https://drive.google.com/file/d/1j1eOKPIJnAifxwvveGWYOOnxUUxsSOLr/view?usp=sharing,,NO,2,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
Delhi Capitals,2019,Home,Blue/Red,Blue,Sqad Gear,Daikin,IPL,India,4.3/5,"Shikhar Dhawan, Kagiso Rabada, Rishabh Pant",https://drive.google.com/file/d/1uGn_8buUH-faktlfzNbucwytRrWBu3r7/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
Delhi Daredevils,2018,Home,Blue/Red,Blue,T10 Sports,Daikin,IPL,India,4.3/5,"Rishabh Pant, Trent Boult, Shreyas Iyer",https://drive.google.com/file/d/1hwmFQ_YJgePUAO6ekfKnlpuIeUIhurGD/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2017,Home,Blue/Red,Blue,Shiv Naresh,Daikin,IPL,India,4.3/5,"Sanju Samson, Zaheer Khan, Pat Cummins",https://drive.google.com/file/d/1hsAgkpPHW8c-XN1msNBB0z8cEa9buErv/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2016,Home,Blue/Red,Blue,Shiv Naresh,Daikin,IPL,India,4.3/5,"Quinton de Kock, Chris Morris, Johnson Charles",https://drive.google.com/file/d/1jvscy-snSMRx0C-46Xg8Ka9oAH1NtOIf/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2015,Home,Blue/Red,Blue,Flying Machine,Daikin,IPL,India,4.3/5,"JP Duminy, Imran Tahir, Quinton de Kock",,https://drive.google.com/file/d/1vBvAcuq4mAl2qaPD77wAFtUBsAyCGMvB/view?usp=sharing,NO,7,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2014,Home,Blue/Red,Blue,Flying Machine,Quikr,IPL,India,4.3/5,"David Warner, JP Duminy, Imran Tahir",https://drive.google.com/file/d/1jI1Daakc7wZN5wjdrOxcdfwZOn8HKhAj/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2013,Home,Blue/Red,Blue,Adidas,Muthoot Group,IPL,India,4.3/5,"David Warner, Umesh Yadav, JP Duminy",https://drive.google.com/file/d/14326HYeJGbUMpqOFEy4GgEv9iCIW2Qrq/view?usp=sharing,https://drive.google.com/file/d/1OfPijzFkRerrTbAviGBGOv0SQvUNszSP/view?usp=sharing,NO,9,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2012,Home,Blue/Red,Blue,Adidas,Muthoot Group,IPL,India,4.3/5,"Virender Sehwag, Morne Morkel, Umesh Yadav",https://drive.google.com/file/d/1fLTAqzNtj-s9D-J52DUdEKeuCQdvoISG/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2011,Home,Blue/Red,Blue,Adidas,Muthoot Group,IPL,India,4.3/5,"Virender Sehwag, Morne Morkel, Ashish Nehra",https://drive.google.com/file/d/1gup1-4i4MPFBVGQXQEpcYhesGNWxEYRB/view?usp=sharing,,NO,10,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2010,Home,Blue/Red,Blue,Adidas,Hero Honda,IPL,India,4.3/5,"Virender Sehwag, Dinesh Karthik, Amit Mishra",https://drive.google.com/file/d/1fykx2F_weWnY3LoW5bb52iLgsGnFcgCj/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2009,Home,Blue/Red,Blue,Adidas,Hero Honda,IPL,India,4.3/5,"Gautam Gambhir, Amit Mishra, Ashish Nehra",https://drive.google.com/file/d/1--oSLiW91sGxhwYqg9kcri31vYvIqExK/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Daredevils,2008,Home,Blue/Red,Blue,Adidas,Hero Honda,IPL,India,4.3/5,"Virender Sehwag, Gautam Gambhir, Glenn McGrath",https://drive.google.com/file/d/1T-NOfQZcKvG-TIQAAHr-7KDBt-OUV4vB/view?usp=sharing,,NO,4,https://drive.google.com/file/d/1sgUTzJ-i6mJLnaJSFSxEIoPpGcE9yxWx/view?usp=sharing,,,,,
Delhi Capitals,2023,Special,Rainbow/Blue,Blue,Wrogn,JSW,IPL,India,4.3/5,"David Warner, Mitchell Starc, Rishabh Pant",https://drive.google.com/file/d/1xpD4YTpdJbQRknEr2NPgE8RjR4Gb8Yxr/view?usp=sharing,,NO,9,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
Delhi Capitals,2022,Special,Rainbow/Blue,Blue,Wrogn,JSW,IPL,India,4.3/5,"David Warner, Rishabh Pant, Axar Patel (capt)",https://drive.google.com/file/d/1b6osVfLnJD89MO449eNQnwzkTTd0cyyX/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Sunrisers Hyderabad,2026,Home,Orange/Black,Orange,Wrogn,Dream 11,IPL,India,,,,NO,,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2025,Home,Orange/Black,Orange,Wrogn,Dream 11,IPL,India,4.4/5,"Pat Cummins, Abhishek Sharma, Travis Head",https://drive.google.com/file/d/1MmPxSDHFaqNlSEMOzhU5EdSzJUSieSb7/view?usp=sharing,,NO,6,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2024,Home,Orange/Black,Orange,Wrogn,Dream 11,IPL,India,4.4/5,"Pat Cummins, Travis Head, Heinrich Klaasen",https://drive.google.com/file/d/1EtYygVJEYQJakHzQUzxgLlGSYR4bOQWS/view?usp=sharing,,NO,2,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2023,Home,Orange/Black,Orange,Wrogn,Fan Craze,IPL,India,4.4/5,"Pat Cummins, Heinrich Klaasen, Bhuvneshwar Kumar",https://drive.google.com/file/d/1Y0FUltMXPB9QzEtGsqzfIK6P0KTbT8IA/view?usp=sharing,,NO,10,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2022,Home,Orange/Black,Orange,Wrogn,Cars24,IPL,India,4.4/5,"David Warner, Rashid Khan, Bhuvneshwar Kumar",https://drive.google.com/file/d/11pWbsu_u6vwJbdgf4OxCnyEOyyRpMAJc/view?usp=sharing,,NO,8,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2021,Home,Orange/Black,Orange,TYKA,JK Lakshmni Cement,IPL,India,4.4/5,"Kane Williamson, Rashid Khan, Bhuvneshwar Kumar",https://drive.google.com/file/d/1j10imrUdihYv-b7JzwiEUMhTNGKKyAOJ/view?usp=sharing,,NO,8,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2020,Home,Orange/Black,Orange,TYKA,JK Lakshmni Cement,IPL,India,4.4/5,"David Warner, Rashid Khan, Bhuvneshwar Kumar",https://drive.google.com/file/d/16bfacKZDgL-uGlojrlU64Oeeng2DsuM8/view?usp=sharing,,NO,3,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2019,Home,Orange/Black,Orange,TYKA,Coolwinks,IPL,India,4.4/5,"David Warner, Rashid Khan, Bhuvneshwar Kumar",https://drive.google.com/file/d/1NxpN__Ed64ILzJ59zvkdLTzDbSRm2UcB/view?usp=sharing,,NO,4,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2018,Home,Orange/Black,Orange,TYKA,Red FM 93.5,IPL,India,4.4/5,"Kane Williamson, Rashid Khan, Bhuvneshwar Kumar",https://drive.google.com/file/d/1ih5XO2XCfLQpgF3CF8OVPpt6RzeLfj0U/view?usp=sharing,,NO,2,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2017,Home,Orange/Black,Orange,TYKA,Ultratech Cement,IPL,India,4.4/5,"David Warner, Shikhar Dhawan, Bhuvneshwar Kumar",https://drive.google.com/file/d/1ttODCUoHpE_jU0QiH5fkKczB7EekG1AG/view?usp=sharing,,NO,4,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2016,Home,Orange/Black,Orange,TYKA,Ultratech Cement,IPL,India,4.4/5,"David Warner, Bhuvneshwar Kumar, Mustafizur Rahman",https://drive.google.com/file/d/1Dj2CcwJ5xBw1aSh_IRssSepUsZPEpxa5/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2015,Home,Orange/Black,Orange,TYKA,Red FM 93.5,IPL,India,4.4/5,"David Warner, Bhuvneshwar Kumar, Mustafizur Rahman",https://drive.google.com/file/d/10mkUqo1kO-sGxqib4glro-X2I2gchLS3/view?usp=sharing,,NO,6,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2014,Home,Orange/Black,Orange,TYKA,WHSmith,IPL,India,4.4/5,"David Warner, Bhuvneshwar Kumar, Chris Lynn",https://drive.google.com/file/d/1NN-b5L6z3Pp-6Adaom3TogCpDvxwx-wW/view?usp=sharing,,NO,6,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
Sunrisers Hyderabad,2013,Home,Orange/Black,Orange,Puma,MakeMyTrip,IPL,India,4.4/5,"David Warner, Dale Steyn, Shikhar Dhawan",https://drive.google.com/file/d/1Lzb5oyduwqgrVYlRzzlutT67J1qCDezt/view?usp=sharing,,NO,4,https://drive.google.com/file/d/162TgNAAgjQwIwEXZMdyCUitmW9zYsn_n/view?usp=sharing,,,,,
DeccanCharges,2012,Home,Navy Blue/Silver,Navy Blue,Puma,Fly Emirates,IPL,India,4.2/5,"Kumar Sangakkara, Dale Steyn, Cameron White",https://drive.google.com/file/d/1aOzn7jAKo-W-mj0aDPWyEiB5Et4M3BeA/view?usp=sharing,https://drive.google.com/file/d/1iFzWD6nc0CUmBxTrTbaP_FWCP-o-N1Tn/view?usp=sharing,NO,8,https://drive.google.com/file/d/1AVr0_EOcMyF6_cJ9pxP9kwskGKGyCrtB/view?usp=sharing,,,,,
DeccanCharges,2011,Home,Navy Blue/Silver,Navy Blue,Puma,Ulttratech Cement,IPL,India,4.2/5,"Kumar Sangakkara, Amit Mishra, Shikhar Dhawan",https://drive.google.com/file/d/1p079KR8WkMqRMv6kLTEg2EU4Z-gD-AJZ/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1AVr0_EOcMyF6_cJ9pxP9kwskGKGyCrtB/view?usp=sharing,,,,,
DeccanCharges,2010,Home,Light Blue/White,Light Blue,Puma,Idea,IPL,India,4.3/5,"Adam Gilchrist, Pragyan Ojha, Rohit Sharma",https://drive.google.com/file/d/16rCAfdhqI_h--11GELbBq85fy7CIt6dy/view?usp=sharing,,NO,4,https://drive.google.com/file/d/1AVr0_EOcMyF6_cJ9pxP9kwskGKGyCrtB/view?usp=sharing,,,,,
DeccanCharges,2009,Home,Dark Blue/Silver,Dark Blue,Puma,Deccan Chronicle,IPL,India,4.4/5,"Adam Gilchrist, Rohit Sharma, RP Singh",https://drive.google.com/file/d/12OT3SIRRmlhzLcLsD2Cqzp1N9qCUV8kB/view?usp=sharing,https://drive.google.com/file/d/1tgKj-8AHUgSxh9r2ZJ8dNgN14Gxxe_60/view?usp=sharing,Yes,1,https://drive.google.com/file/d/1AVr0_EOcMyF6_cJ9pxP9kwskGKGyCrtB/view?usp=sharing,,,,,
DeccanCharges,2008,Home,Beige/Light Blue,Beige,Nike,Jaypee Cement,IPL,India,3.8/5,"Adam Gilchrist, Herschelle Gibbs, Shahid Afridi",https://drive.google.com/file/d/1AduMD5pjs4WgE8D-Ln20BfUmmYjruyvF/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1AVr0_EOcMyF6_cJ9pxP9kwskGKGyCrtB/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Rising Pune Super Giants,2017,Home,Pink/Purple,Purple,Seven,Kent RO,IPL,India,4.3/5,"Steve Smith, MS Dhoni, Ben Stokes",https://drive.google.com/file/d/1lixhRxNyrNji1_b7TyDx5fseDbLOBOkH/view?usp=sharing,,NO,2,https://drive.google.com/file/d/1i3yYeRmHATfFHzkb_gM7Scw2AkipGYnd/view?usp=sharing,,,,,
Rising Pune Super Giants,2016,Home,Pink/Purple,Purple,Seven,Kent RO,IPL,India,4.3/5,"MS Dhoni, Ajinkya Rahane, Faf Du Plessis",https://drive.google.com/file/d/1ReMoMSm0YlZ6YWhYH_pinqnWBgvNg8l7/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1i3yYeRmHATfFHzkb_gM7Scw2AkipGYnd/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Pune Warriors India,2013,Home,Sky Blue,Blue,TYKA,Sahara,IPL,India,4.1/5,"Aaron Finch, Steve Smith, Bhuvneshwar Kumar",https://drive.google.com/file/d/1RUIEuaO5Gq0uQGqdPw2E6Mn8u2ofu1-c/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1dWb29R4L6gxhaJtRlwx6F7IN2Zhr2-Fy/view?usp=sharing,,,,,
Pune Warriors India,2012,Home,Sky Blue,Blue,Adidas,Sahara,IPL,India,4.1/5,"Sourav Ganguly, Steven Smith, Robin Uthappa",https://drive.google.com/file/d/1WVV7DWrusrbR2W3o7WRXEHSlfcdEqhsb/view?usp=sharing,,NO,9,https://drive.google.com/file/d/1dWb29R4L6gxhaJtRlwx6F7IN2Zhr2-Fy/view?usp=sharing,,,,,
Pune Warriors India,2011,Home,Sky Blue,Blue,Adidas,Sahara,IPL,India,4.1/5,"Yuvraj Singh, Jesse Ryder, Robin Uthappa",https://drive.google.com/file/d/1FQIJ4C-0oXTvDTVbPhSVzNdyVYGr-08x/view?usp=sharing,,NO,9,https://drive.google.com/file/d/1dWb29R4L6gxhaJtRlwx6F7IN2Zhr2-Fy/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Kochi Tuskers Kerala,2011,Home,Orange-Purple,Orange,Lotto,Parinee,IPL,India,4.0/5,"Brendon McCullum, Mahela Jayawardene, Sreesanth",https://drive.google.com/file/d/1aiFu2G14lj8DwjxbV4uxhlias_4xnyyk/view?usp=sharing,,NO,8,https://drive.google.com/file/d/13h51P0kmotz9AZy1bvREKU9YHUcDkRBD/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Gujarat Lions,2017,Home,Orange/Blue,Orange,SG,Shudh Plus,IPL,India,4.2/5,"Suresh Raina, Dinesh Karthik, Andrew Tye",https://drive.google.com/file/d/1qf8Hlr_808KXpPyrU6CvJ-ZoZenEi8d9/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1bPOVyCDrU8yJqzeUvv9SzXMvwxX9rFRL/view?usp=sharing,,,,,
Gujarat Lions,2016,Home,Orange/Blue,Orange,TYKA,Oxygen,IPL,India,4.2/5,"Suresh Raina, Aaron Finch, Dwayne Bravo",https://drive.google.com/file/d/1UrpPqeSfpPMhZoFye7wHcej9m4v7edme/view?usp=sharing,https://drive.google.com/file/d/19BCZnT0bZg8tv7GqkmuqDUtGKdD5TvC4/view?usp=sharing,NO,3,https://drive.google.com/file/d/1bPOVyCDrU8yJqzeUvv9SzXMvwxX9rFRL/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Gujarat Titans,2025,Home,Dark Blue/Gold,Blue,EM,Dream11,IPL,India,4.6/5,"Shubman Gill, Rashid Khan, Mohit Sharma",https://drive.google.com/file/d/1rv57R48u_bOJRZAAZvmo7HkdJLJOuWkJ/view?usp=sharing,,NO,4,https://drive.google.com/file/d/101KBJrQC82j6iIGH9pPxp79oh7eiNySY/view?usp=sharing,,,,,
Gujarat Titans,2024,Home,Dark Blue/Gold,Blue,EM,Dream11,IPL,India,4.6/5,"Shubman Gill, Sai Sudharsan, Rashid Khan",https://drive.google.com/file/d/1givSUogomiqO2f9Et5Q4fSwShepXAN3q/view?usp=sharing,,NO,8,https://drive.google.com/file/d/101KBJrQC82j6iIGH9pPxp79oh7eiNySY/view?usp=sharing,,,,,
Gujarat Titans,2023,Home,Dark Blue/Gold,Blue,EM,Ather Energy,IPL,India,4.6/5,"Shubman Gill, Hardik Pandya, Rashid Khan",https://drive.google.com/file/d/1lIjcZKDFlyz90_GdYQINuyvt0C_LtjfX/view?usp=sharing,,NO,2,https://drive.google.com/file/d/101KBJrQC82j6iIGH9pPxp79oh7eiNySY/view?usp=sharing,,,,,
Gujarat Titans,2022,Home,Dark Blue/Gold,Blue,EM,Ather Energy,IPL,India,4.6/5,"Hardik Pandya, Shubman Gill, David Miller",https://drive.google.com/file/d/1YN1q4DJW4_8-bNIqI39C-GwWOMb6kdD_/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/101KBJrQC82j6iIGH9pPxp79oh7eiNySY/view?usp=sharing,,,,,
Gujarat Titans,2025,Special,Lavender/Dark Blue,Lavender,EM,Dream11,IPL,India,4.6/5,"Shubman Gill, Rashid Khan, Mohit Sharma",https://drive.google.com/file/d/1TdBwW3CHvzKjxj-LCzYcyTciA6HKDEcR/view?usp=sharing,,NO,4,https://drive.google.com/file/d/101KBJrQC82j6iIGH9pPxp79oh7eiNySY/view?usp=sharing,,,,,
Gujarat Titans,2023,Special,Lavender/Dark Blue,Lavender,EM,Dream11,IPL,India,4.6/5,"Shubman Gill, Sai Sudharsan, Rashid Khan",https://drive.google.com/file/d/1obke9B64GXXyy30inpfbrb9T8BOIybzm/view?usp=sharing,,NO,2,https://drive.google.com/file/d/101KBJrQC82j6iIGH9pPxp79oh7eiNySY/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
Lucknow Super Giants,2025,Home,Dark Blue,Blue,SIX5SIX,My11Circle,IPL,India,4.5/5,"Mitchell Marsh, Nicholas Pooran, Digvesh Rathi",https://drive.google.com/file/d/1QtZa5keqitPmeleqYnbFFm9Dl9uOpEMr/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1B97wnaTSeIoqh9S4nXVjuFvvw6ic62Gb/view?usp=sharing,,,,,
Lucknow Super Giants,2024,Home,Dark Blue,Blue,SIX5SIX,My11Circle,IPL,India,4.5/5,"KL Rahul, Nicholas Pooran, Naveen‑ul‑Haq",https://drive.google.com/file/d/1O4pQCWD6WGMKQLXwMHRqu7L0ha01ntjT/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1B97wnaTSeIoqh9S4nXVjuFvvw6ic62Gb/view?usp=sharing,,,,,
Lucknow Super Giants,2023,Home,Dark Blue,Blue,Alcics,My11Circle,IPL,India,4.5/5,"Marcus Stoinis, Ravi Bishnoi, KL Rahul",https://drive.google.com/file/d/1SvfR4tm7UjcD-lQLJT9upd472vewoqXx/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1B97wnaTSeIoqh9S4nXVjuFvvw6ic62Gb/view?usp=sharing,,,,,
Lucknow Super Giants,2022,Home,Light Blue/Orange,Light Blue,SIX5SIX,My11Circle,IPL,India,4.5/5,"KL Rahul, Avesh Khan, Deepak Hooda",https://drive.google.com/file/d/1fi_EP4RiFGMd9QeZg8PVcP8dpGdgKeOv/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1B97wnaTSeIoqh9S4nXVjuFvvw6ic62Gb/view?usp=sharing,,,,,
Lucknow Super Giants,2024,Special,Maroon/Green,Maroon,SIX5SIX,My11Circle,IPL,India,4.5/5,"KL Rahul, Nicholas Pooran, Naveen‑ul‑Haq",https://drive.google.com/file/d/1NirOVGoknIPgRi3d_RCjQQdMW6aN9IWB/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1B97wnaTSeIoqh9S4nXVjuFvvw6ic62Gb/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
IPL,,,,,,,,,,,https://drive.google.com/file/d/1CrkkwLUX7c74oBPEgXrylJr4WJP9_pDX/view?usp=drive_link,,,,,,,,,
IPL ,,,,,,,,,,,,,,,,,,,,
